 tenderness, calmness, power, joyful_activation, tension, sadness,classical,electronic,pop,rock, gender, mood, age_adult, age_child, age_senior, age_young, age_young_adult,ratings,MEAN_RR,SDRR,HR,RMSSD,pNN50,VLF,LF,HF
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1021.4824806,59.49002710131977,58.9362661114054,22.27882992107174,1.5,691.1530637419853,1925.582766469032,3.4169998945163598
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,740.4012508500001,62.7892313908374,81.60445057011313,12.41385593270592,0.0,1476.9797429267098,763.2346483480354,48.04552433290302
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,583.8241487,57.97794268586539,103.72275937548599,16.2063613396378,1.75,780.484471036453,716.3765195015691,200.8497888080352
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,683.8353825750003,54.53178545334951,88.27332338610235,5.115068645893795,0.0,626.8349518353778,142.9383306513717,4.185577624698542
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,983.910116425,113.88104461709072,61.835408530420274,31.276882717788983,10.25,1900.840337429474,4610.76522671741,11.51964598613804
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,887.9887185999999,88.88969972628975,68.24444577742025,16.35095122759018,0.0,2546.232761639147,1037.039797641599,26.64967217693524
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,851.97691975,167.48296049344808,73.42988817110653,20.24121470547132,2.5,5954.859231407288,1840.3225434089481,20.970557395820574
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,861.3864618999999,84.81803187530872,70.33702245827533,16.05256762099905,1.0,3409.924835498874,1003.3830868050301,16.45464810954129
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,619.768778325,47.76036649550819,97.36564791939405,14.70691446441742,0.25,786.714431111241,539.2928357227592,162.67514981043868
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,970.26439575,83.61151598226975,62.31351560118362,19.0969235809406,0.5,855.5258903463744,1384.63042598327,8.418627010474001
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,683.2778387999998,94.26956787102232,89.36631501577698,15.824031410395207,0.75,1864.6343155484228,1625.181998098526,60.942354010498896
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,681.46323625,69.69126419694476,88.93536621185541,10.11230371817118,0.0,1274.1820196627589,694.8048562462918,16.94030979115826
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,629.7863269999998,49.55065866259465,95.81175881456238,8.736566632751838,0.0,917.3008247017952,604.5299224905925,13.418525420293241
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,599.7995421749997,28.09004993730485,100.24997209949457,9.299182107962725,0.0,132.7619166547044,267.51671602268283,60.675631929870995
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,778.93860825,50.949032662566545,77.35435718363495,13.58211347668517,0.25,716.7449651258173,882.7529288495343,24.666082030942373
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,848.1536972250003,90.86000377817592,71.57138994492209,15.103489256311322,1.25,4303.621481341552,706.3544647300296,18.27181050550357
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,506.499839125,27.75466076285716,118.8094510334742,8.18203377456875,0.0,185.6863759256614,176.57984699088038,46.08832177023236
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,961.258317225,81.12722815555051,62.87410328899028,19.21527480852093,0.5,1109.0237931517509,1440.45646890711,10.894296201046199
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,603.870771575,27.1606256086057,99.5571817317972,5.073256536171021,0.25,239.85957756869183,47.891562946602534,5.049864126224707
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,724.853692225,40.59729927085246,83.04373849013601,8.213611497061608,0.0,687.1097004396065,270.85050615125266,21.552207426410565
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,482.89476655,16.61837170301846,124.3979256579554,4.947877056501774,0.0,26.11079219208368,167.2242440739395,12.083221268474029
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1042.022761275,86.10666252969536,57.96645125047672,23.65908494965595,2.5,2548.381133181756,2170.247036894572,2.3824582555564446
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,787.530839775,67.91141600146149,76.75733410746119,13.875273467707819,0.5,1826.977034857377,1061.458755619662,28.6482995785697
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,891.897162425,120.2458183733665,68.57714636984734,29.95490207277661,10.5,2328.134472045632,4622.547297686128,21.919061449219516
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,744.5227663,62.700592964268246,81.15087795404273,12.559532407193313,0.0,1333.3345596220508,850.8165552860298,50.211972391297046
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,825.0726831000003,67.18485838131248,73.20108852606006,15.536780327188652,0.0,770.5897346107788,1338.572846187127,10.52636874657567
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,979.176397025,90.58865266217876,61.8134173633881,24.93916285633134,3.75,1752.341689163169,2860.092302639847,7.394014634222343
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,936.985990125,85.17339422879347,64.59749869339198,16.055078052225262,0.0,1979.754595334232,1028.842650934344,13.76759084768825
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,895.8144413499997,76.41671380976257,67.48911885741693,13.31460694544457,0.75,3050.9223912303837,512.4927001464313,22.24163488950891
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1055.838102825,92.22207564604959,57.26257259358938,27.84974761980332,6.0,2030.161821343518,3522.650738377629,2.207418635459934
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1045.74312515,82.43403260502247,57.72592714070512,25.13118180887538,3.25,2176.402978544022,2425.713017758497,1.8219937899562442
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,736.2922622000003,58.23003003857253,82.00678344168794,9.885236453982266,0.0,1358.980393000343,387.2377097563863,19.246726907870947
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,815.59219105,115.9305151721953,74.9762670350497,19.52598812999643,1.25,4960.919859868387,1521.174420263873,30.72283584528736
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,654.585430575,59.81661540220657,92.39740421932214,11.752822465602419,0.0,1481.4585479731759,1289.602988678544,30.91259856008372
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,594.9089426249999,63.85586763231321,102.00305899274531,14.97448735968405,1.5,1227.772140385623,1162.89589579967,142.8629163615784
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,687.773188725,32.99516482246975,87.44958085854807,4.274651229928597,0.0,421.65010637780836,139.5802337063919,3.5039125750848568
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,623.2934535,50.7169653258331,96.83863166089223,8.63449665687386,0.0,1408.7465658279666,549.6244178453547,14.679296355544839
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,495.443623225,24.382625682376734,121.3896728052848,4.525956504824079,0.0,123.9064807044025,221.3076289437384,11.02238070923333
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1044.192600275,97.64258971353507,57.97050044686823,28.847907873831073,7.25,1768.931388812211,3632.865929303912,3.0166942190850015
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,839.973983025,76.10094856854482,72.00636862026793,15.40630533149976,0.75,2939.0400536382012,914.6403485622748,16.42735856557811
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,781.2905356499997,75.9875473819913,77.53030475775904,19.35708984060162,0.5,1794.438199908123,1137.431597899432,145.7727915817905
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,864.55483875,92.08071142416479,70.20477993942013,14.02062798007634,0.0,1765.4321665738541,946.0148238258906,7.00017397647072
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,678.633901325,68.94222307520289,89.3084337039368,10.197817363731973,0.0,914.6177749656163,228.6741246996169,81.39278543155706
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,785.7503305500003,55.95247549665278,76.76300463113813,9.973363761757943,0.0,1464.1770865137241,611.1708684046098,12.06874836204242
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,658.553007175,39.446718260978045,91.43541842138704,7.244248114376267,0.0,358.79576387897697,238.87222890860386,25.68794781507955
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,821.3995334000001,82.2799289584582,73.79099703768038,14.410586497430858,1.0,3395.680834338215,1048.64971566101,15.65635697143773
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,458.9326829999998,21.648315683236287,131.0271306377091,5.0729056183032855,0.0,62.692499109644096,112.20451425967121,7.815056797260637
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,879.54542875,74.98616494850248,68.74464488830431,12.763009338587661,2.0,1353.258106718823,342.8415872116626,95.53503422139308
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0433968499997,97.60328220046853,85.58343339445919,14.77946064983859,1.25,1715.8465542692209,1102.84141527843,18.25283247281418
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1016.116564825,73.04849700025065,59.35544621866727,22.91522804852707,1.5,1595.754763684815,2262.163528994549,2.707148433134173
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,596.356928125,48.87785293535003,101.2263797037856,8.306266100008482,0.5,1036.97381534985,528.2567912483854,8.350394388025098
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,460.781293775,39.00003762546049,131.1334763475427,4.7972375525343605,0.0,163.0129176049278,27.42975523823988,12.19325174667309
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,588.807078725,28.11219740433275,102.13018977400299,12.89380386449633,0.0,123.54179896584093,180.7179679265498,139.4535196187945
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,910.030290525,91.31633434844721,66.61242832954946,26.03355417278426,2.75,2129.812069502031,3907.385805143206,7.776342974773887
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,484.484615075,30.6645187815902,124.2870830429508,6.181717479125322,0.0,147.90397048334918,153.6661122310929,16.84720629772067
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,503.158689525,32.15032068863139,119.6908784225715,9.377815867297276,0.0,307.2841726484808,225.0077790147308,66.2421096451464
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,893.8281345250001,128.5008826842984,68.6127187449193,23.39522773798246,4.25,2064.830063156086,2128.754677169871,25.866143678046235
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1041.64904705,100.3275918452162,58.14768037498574,28.248663089761482,6.5,1244.745358553886,3581.743484779659,2.192003256688828
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,675.3574962499998,82.8631609170068,90.09695082187851,15.20135650215624,0.5,3141.745356633243,1950.536008472858,40.48759082581228
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,725.6857324999999,56.20768715228447,83.1679356504027,8.419577811955774,0.0,1240.298571851113,314.8925025197735,15.528598010495
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,852.865148925,89.73672343432655,71.23841265386245,17.54414748628013,1.75,835.4832481162478,1112.841485445224,17.90853966384573
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,661.1322327999999,70.86025522787831,91.86496789555076,15.27116227342906,1.25,508.9620626653659,1172.9414401544361,92.0140752740277
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,824.7850356,73.64134036327481,73.32620737657363,13.80140184908886,0.0,1744.9242609776306,957.4362870070828,11.34728111128633
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,891.5729498249997,89.24614894998291,67.99932798067171,24.99187612561323,3.75,2204.6079656883717,2679.245045440176,14.704937467810831
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,714.5748950999997,97.05137604306374,85.49858167715307,14.782400866651061,1.25,1879.870116630125,1103.392537202101,16.58919444701047
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,877.782424875,74.02423633810781,68.87255105879645,12.72690964036085,0.0,2477.135458777059,468.036313611288,16.632005138381242
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,976.574976125,89.80093070406765,62.00596748361429,20.911107686110498,1.5,1741.167891290387,1621.61129504356,8.228666125004812
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,769.7206198250003,55.56210948899775,78.36356981811892,16.617041514541732,0.0,771.8927948281881,943.0611560843993,99.11832871460408
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,800.1660106750003,91.724298438064,75.96199835218269,14.89743492420645,1.0,5230.022391925722,1405.4478427659078,20.27410465956108
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,895.0143780499999,65.84386876871231,67.41427677511778,7.696086094933177,0.0,1457.543452144363,152.7743765762265,5.536705800167203
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1003.78786425,104.0390188088673,60.47880564325789,21.03258662452733,1.75,1362.586340862425,1627.882737982048,3.827841642963105
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,788.0293409750003,72.39113040170466,76.77932232948666,15.34204868074256,0.75,1256.752542645426,1140.5631539861708,17.56247341512659
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,597.87952165,36.23333719095201,100.6984848516141,7.090840063690893,0.0,556.4878457646298,268.8074067509463,16.76443838122864
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,571.4405212500002,82.57765484084302,107.1655433486202,12.13772221629794,0.0,797.3893616642172,601.4061132931754,87.97270793822506
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,827.20098235,71.87978204359621,73.08114577099667,16.4705586105947,0.0,899.5961976877193,1557.724858102,14.340122371017639
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,833.4140426750001,34.94164667493266,72.12048005180272,10.600070198050421,0.0,569.4684931644538,423.63496683084486,26.689901193123468
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,706.6982830250001,73.65257726863688,85.76450455745237,11.44301332397849,0.0,3121.2156467051195,745.7121792379338,16.94164848866977
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,961.918364425,73.9833142179912,62.739747731632136,20.64646565585346,1.25,1328.388111539457,1714.589350424011,5.61550151069538
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,921.3459523499997,82.04233974427225,65.66559597142482,11.8353403097988,0.0,4017.1536340188927,410.60929803655364,9.252733918635775
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,627.861536,50.46497505943181,96.1678744442022,10.32053536110809,0.0,954.6360265588713,1041.591232554355,29.557141267758198
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,780.213252375,71.3719882099382,77.54227223003092,19.316514891418077,0.5,2052.676286819592,1262.138904417702,142.0380689282833
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,857.0771853750001,79.30255986705166,70.58307780522681,15.09708402241817,0.75,2194.504432468159,718.5088283131203,49.1380763609429
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,850.7187420250001,60.05996285516762,70.90404668495239,15.815918722953384,1.75,1221.29066704908,844.1670119506053,60.12495380787733
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,784.020630775,69.29836892742473,77.13278569609292,18.99023377198148,0.0,2268.746794218438,1047.473312243634,113.8100682011752
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1019.32341505,57.25934505533739,59.047737495023604,21.760821786909556,1.5,766.7658516962656,1960.399110807236,3.3828508548792984
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,931.7674144,97.91084679525358,65.14175936352666,18.564876786663962,1.0,2928.349739474333,1539.963007750117,22.73110942563172
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,480.825326425,23.79635932804533,125.07537597318571,7.948334263097607,0.0,155.1266033473581,101.8664042828723,41.3032358627043
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,562.54561655,69.27737581024553,108.10815340269122,19.4702036118039,2.25,2408.06466836865,1194.2592848754268,257.15992207497396
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,886.6851820750003,76.53766772643537,68.15608251261997,20.20418326736932,1.5,1123.072048059754,2128.516635410697,15.167342230283134
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,593.8770534,53.59915715145704,101.7989864145627,11.55120808815864,0.25,1007.771960223888,724.8384159566436,54.65809673782979
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,963.140914625,126.3197806762974,63.407267371364355,20.8601349875177,0.75,1280.336039255601,1950.1633227774341,6.1933166564595625
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,451.353238875,26.56101827824008,133.3708259893718,8.199136301592075,0.0,151.8621255270338,143.6317779574245,31.46914701576076
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,835.73268665,80.23223839309854,72.4586536412922,16.86075315166633,1.0,3228.6448325642305,1084.142095474416,29.47549209438131
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,887.9123665999997,75.05439888148685,68.05072682530695,20.917271653887237,0.5,1538.418835748497,1936.3709531376114,13.07271496247797
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,590.3444510500002,37.663452738454936,102.03688223883921,6.75591056511091,0.0,491.02737784332845,299.7630314147947,11.20071102718643
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,588.848239925,38.01738740900353,102.3049202440688,7.200797246218272,0.0,319.14181398573817,226.6345796805759,13.0241318867626
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,604.5180807999999,37.10577590648681,99.62173992181995,15.02053315865517,0.0,226.5207512504781,349.4119753338414,182.43267122138585
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,818.4608751000003,80.45198423328264,73.98350124326316,16.43048935431757,0.5,2669.281932248825,1161.778739248611,22.16003598749085
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,591.629802525,47.237887602473286,102.0217022011551,11.38436128350087,0.25,422.7340470231446,1198.258202934868,31.87798898981314
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,593.6739408,69.40258809322896,102.39688581241761,14.946157750438099,1.25,1915.697314275991,1510.873913286521,108.8504726279894
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,849.01133435,37.9966487981258,70.81345377523041,11.059863895172189,0.0,457.5249571753592,412.7946817289248,29.498986108687355
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,969.7076886,117.7059624930208,62.818315808848155,31.00035840304623,10.0,1759.441640968688,4658.588812078281,14.731184024732508
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,641.998969775,60.27056029746952,94.24308658393446,13.674192335950869,1.0,642.5231917000159,1522.690727197678,48.90326202125276
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,654.0100150500001,49.342563336035916,92.26672059951599,11.67715793337764,0.25,289.4972472388956,374.51839829841003,106.28871713767299
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,592.957143525,69.56657052391482,102.52603397774652,14.917548304523287,1.25,2095.618144030448,1317.707631333272,92.95832739397356
