track id,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20, genre, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness, mood, liked, disliked, age, gender, mother tongue
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,1,0,0,1,0,0,25,1,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,0,0,0,0,0,1,0,0,3,1,0,29,1,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,0,0,0,5,1,0,25,1,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,1,0,0,0,0,0,0,0,3,1,0,25,1,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,1,0,0,0,0,1,0,0,5,1,1,28,1,English
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,1,0,0,0,1,0,0,0,4,0,0,27,0,English
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,0,0,0,3,0,0,28,0,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,1,0,0,0,0,0,0,0,2,1,0,26,1,Czech
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,1,0,0,3,1,0,36,0,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,0,0,0,0,1,0,1,0,5,0,0,25,1,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,1,0,0,0,0,1,1,0,3,0,0,33,0,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,0,0,0,4,1,0,46,1,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,0,0,0,0,0,1,0,0,3,1,0,55,1,Italian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,0,0,0,0,0,1,1,0,2,0,0,33,0,Russian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,0,1,0,0,3,1,0,36,0,Italian
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,0,1,0,0,3,1,0,20,0,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,1,0,0,4,1,0,24,1,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,1,0,0,0,0,1,1,0,0,3,1,0,18,0,Dutch
39,0.246575598,0.078296803,1724.990359,1769.265484,3247.42203,0.093764361,-197.7281482,119.8641584,-34.28254467,15.69392134,-17.16640095,-5.606318584,-15.29885749,-12.72960538,-15.88464075,-7.784870722,-10.8116615,-2.702271671,-5.245520854,0.765250301,-2.782370402,7.776517345,0.107455957,0.479054936,-3.364032589,-7.116937721,classical,0,0,0,0,0,0,1,0,0,2,0,0,19,1,Chinese
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,1,0,0,4,1,0,37,1,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,1,0,0,0,1,1,0,0,4,1,0,24,1,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,1,1,0,0,0,0,0,0,0,3,0,0,25,1,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,1,0,0,0,0,1,0,0,5,0,0,25,1,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,0,1,0,2,0,0,26,1,Czech
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,1,1,1,0,3,0,1,36,0,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,1,1,0,0,3,1,0,18,0,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,1,0,1,0,1,0,5,0,0,32,0,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,1,0,0,5,1,0,46,0,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,1,1,0,3,0,0,33,0,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,0,1,0,2,0,0,33,0,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,1,0,0,0,0,1,1,0,0,3,1,0,36,0,Italian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,1,0,0,0,0,0,1,1,0,1,0,0,25,1,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,1,0,0,0,1,0,0,0,3,1,0,20,0,Dutch
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,1,1,0,0,0,1,0,0,0,4,1,0,27,0,English
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,1,0,0,0,0,1,0,0,0,5,0,0,25,1,Russian
40,0.340099836,0.194689676,1533.470525,1876.367361,2999.231864,0.073807188,-76.50360785,134.2836084,-15.68396373,20.25322908,-1.798014621,8.123536554,-3.913252028,5.500711879,-0.005432505,2.849021972,-1.234477639,5.939920836,-3.449805918,1.048140561,-2.390654094,2.967660044,-4.088396583,1.411909201,-3.725807818,2.78541501,classical,0,0,0,0,0,0,1,0,0,3,0,1,29,1,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,0,1,0,0,0,0,2,0,0,19,1,Chinese
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,0,0,0,0,1,0,2,0,1,26,1,Czech
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,0,1,0,0,0,0,3,1,0,17,1,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,0,1,0,0,0,0,3,1,0,17,1,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,1,0,0,0,0,0,3,0,1,29,1,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,1,0,1,0,0,0,0,0,1,5,1,0,25,1,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,0,1,0,0,0,0,3,1,0,20,0,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,1,0,0,1,0,0,4,1,0,29,0,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,0,0,0,0,0,0,3,1,0,31,1,German
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,0,1,0,0,0,0,3,1,0,17,1,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,0,0,0,0,0,0,4,0,0,27,0,English
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,1,0,0,0,0,0,3,1,0,36,0,Italian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,0,1,0,0,0,0,1,3,1,0,33,0,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,1,1,0,1,0,0,0,0,3,1,0,18,0,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,0,0,1,1,1,0,3,1,0,36,0,Dutch
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,1,0,0,0,0,0,0,0,0,3,1,0,23,1,Czech
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,1,1,0,0,0,0,0,3,1,0,25,1,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,0,0,0,0,0,0,1,0,1,2,0,0,33,0,Russian
41,0.223855813,0.075061411,1542.039449,1824.844581,2915.374038,0.072748615,-220.4664431,124.2249201,-15.94895663,5.219765434,-8.942631336,-6.444713587,-19.98206011,1.477629225,-9.97433501,-1.931726711,-11.1313226,-2.292450509,-1.917045477,0.03256331,-4.561759578,-0.490708792,-2.472151185,-3.283067523,-5.234386438,-1.736147471,classical,1,0,1,1,0,0,0,0,0,1,1,0,25,1,Russian
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,1,1,1,0,0,0,0,5,1,0,53,0,English
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,1,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,0,0,1,1,0,0,1,3,1,0,36,0,Dutch
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,1,0,0,1,0,0,0,0,3,1,0,16,1,English
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,1,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,1,0,0,0,0,0,0,3,0,1,29,1,Dutch
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,1,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,1,1,0,0,0,0,0,0,4,0,0,36,0,Italian
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,1,0,1,0,0,0,0,4,1,0,17,0,English
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,0,0,0,0,0,1,0,3,0,1,20,0,Dutch
42,0.298347245,0.057440974,1621.53028,2059.342557,3445.94583,0.063614128,-219.0082163,112.6625436,-3.454596122,26.37029362,-3.583839362,2.552382989,-15.88021009,-1.223850101,-4.728156602,-2.540869273,-12.20189033,-4.053278167,-5.441556539,-2.625714505,-8.740768427,-1.594042247,-9.143801523,-4.654170609,-2.905308397,5.005857934,classical,0,0,0,0,1,0,0,0,0,5,1,0,46,0,Dutch
